sample_id,timestep,time,object_name,object_id,gIA,gGA,gDA,label
320,1,3.406,Alarm,10,0.4059430809415726,0.3645611414854309,0.4341401549008622,10
321,1,2.522,cup,2,0.1772137346444492,0.1947463127435224,0.1942802685764803,1
321,2,0.1,apple,7,0.3024958341340379,0.3676986986244498,0.2561979660232411,1
321,3,2.781,Kettle,1,0.3035327952074531,0.3894700583762659,0.2505731750111619,1
322,1,2.382,medicine,3,0.7223232548600668,0.3894700592380119,0.4498708932604,2
322,2,0.1,yoghurt,6,0.7289318410192337,0.6514211367275685,0.7557459441136821,2
322,3,2.176,Kettle,1,0.7289318410192337,0.5346903541944452,0.7087042664503879,2
322,4,2.789,cup,2,0.4059430718183441,0.2887587708699625,0.269464253304457,2
324,1,3.285,coffee,5,0.3131941256356808,0.2530871628406122,0.2469052260105368,4
324,2,2.5,Kettle,1,0.5179197994054677,0.3894700567536277,0.4498708932604,4
324,3,2.33,cup,2,0.7289318410192337,0.3894700355133911,0.4498708932604,4
325,1,3.032,milk,4,0.5872673853506037,0.5833471778040576,0.7493473463560717,5
325,2,2.096,coffee,5,0.2315765272118628,0.1642674986559106,0.1942802685764803,5
325,3,2.614,cup,2,0.5590061102472589,0.3894700590656212,0.4498708932604,5
325,4,0.1,medicine,3,0.1772137346444492,0.2098777970040284,0.1942802685764803,5
325,5,2.616,Kettle,1,0.1772137346444492,0.1878956295799175,0.1942802685764803,5
327,1,4.188,apple,7,0.7289318410192337,0.6467171173022044,0.7557459441136821,7
328,1,3.859,banana,8,0.6615162147226776,0.3894700592380119,0.4498708932604,8
329,1,2.846,yoghurt,6,0.2810537743527464,0.2695665946655454,0.2337900134189593,9
329,2,2.634,apple,7,0.2527898101042151,0.2883609851455366,0.2044822844693327,9
330,1,3.666,Alarm,10,0.3706431904468939,0.1836323982924748,0.1986470507403465,10
331,1,2.999,Kettle,1,0.2510572296018006,0.236915195772588,0.1991051634326162,1
331,2,1.89,cup,2,0.3892411705808349,0.3125591880165537,0.2990321034791256,1
332,1,2.939,medicine,3,0.4059430788701582,0.3894700633004265,0.4498708932604,2
332,2,2.044,Kettle,1,0.7289318410192337,0.3935350850018341,0.4498708832160979,2
332,3,1.977,cup,2,0.7256173994425832,0.3894700592380119,0.4498708932604,2
333,1,0.1,cup,2,0.7271899348475597,0.3894700592380119,0.4498708932604,3
333,2,4.404,milk,4,0.4059429181454233,0.3297620738373376,0.3268886548063786,3
334,1,3.169,coffee,5,0.3263172297476751,0.2083717693712043,0.218650788879008,4
334,2,2.312,cup,2,0.1885021544508149,0.162504398186899,0.1942802685764803,4
334,3,2.248,Kettle,1,0.4059430718183441,0.2878806561996517,0.2684937946973212,4
335,1,2.461,milk,4,0.7289318410192337,0.162504398186899,0.4498708932604,5
335,2,2.244,coffee,5,0.3826879655202806,0.162504398186899,0.197146679201296,5
335,3,0.1,banana,8,0.4059430718183441,0.3894700695964422,0.4498708932604,5
335,4,2.48,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,5
335,5,2.5,Kettle,1,0.1917334696456563,0.162504398186899,0.1942802685764803,5
336,1,0.1,bowl,9,0.4059429301475179,0.3894700681720279,0.4498708932604,6
336,2,3.677,yoghurt,6,0.7289318410192337,0.5525143797213641,0.7209556579591185,6
337,1,3.265,apple,7,0.2452089445634855,0.1726998767794879,0.1942802685764803,7
338,1,3.317,banana,8,0.2331469725995754,0.1822713760757168,0.1942802685764803,8
339,1,2.969,yoghurt,6,0.7289318410192337,0.6918507688477786,0.7557459441136821,9
339,2,2.4,apple,7,0.1772137346444492,0.162504398186899,0.1942802685764803,9
339,3,2.107,banana,8,0.2268794164604897,0.1764683779756422,0.1942802685764803,9
339,4,2.563,bowl,9,0.4059430718183441,0.2087954068951855,0.2148274787395211,9
340,1,0.1,apple,7,0.4059430602234696,0.4778566684916104,0.4498708227881993,10
340,2,2.57,Alarm,10,0.7289318410192337,0.6620762045892827,0.7557459441136821,10
341,1,2.067,bowl,9,0.3454672144933289,0.162504398186899,0.2018140819208762,1
341,2,2.472,Kettle,1,0.6633713600673197,0.6439555511904117,0.7557459441136821,1
342,1,1.559,medicine,3,0.7289318410192337,0.5936086992571227,0.7557459441136821,2
342,2,1.849,cup,2,0.3902196569993969,0.1970985261982955,0.2053526137642978,2
342,3,2.415,Kettle,1,0.4059430718183441,0.2360816992155268,0.2366966071797329,2
343,1,0.1,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,3
343,2,3.968,milk,4,0.4059430718183441,0.2514070366700808,0.2459915538766422,3
344,1,2.014,coffee,5,0.7289318410192337,0.3894700592380119,0.4498708932604,4
344,2,1.975,cup,2,0.4059429566170173,0.4591824273081018,0.4498706857303413,4
344,3,3.786,Kettle,1,0.7257834383010576,0.6073035319102509,0.7557459441136821,4
345,1,1.778,coffee,5,0.4059430718183441,0.3894700599136827,0.4498708932604,5
345,2,1.955,cup,2,0.723201774831974,0.5929695559904901,0.7557459441136821,5
345,3,2.53,milk,4,0.7289318410192337,0.6057022576150521,0.7557459441136821,5
345,4,2.806,Kettle,1,0.3151719327847411,0.2411743595428368,0.239988170972908,5
346,1,4.45,yoghurt,6,0.6162401078787744,0.5069189437518385,0.6940527612498468,6
347,1,2.298,apple,7,0.4059431027207889,0.3894700384871986,0.4498708932604,7
347,2,3.344,Kettle,1,0.2277144570922836,0.3327418580144343,0.1998559503211797,7
348,1,4.133,banana,8,0.5273870595799897,0.4044448347273593,0.4498709288303261,8
349,1,2.367,banana,8,0.7289318410192337,0.5233969158601676,0.7021622493475107,9
349,2,2.534,apple,7,0.7242708213975934,0.3894700592380119,0.4498708932604,9
349,3,1.671,bowl,9,0.7255770783275685,0.3894700592380119,0.4498708932604,9
349,4,2.702,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,9
350,1,3.952,Alarm,10,0.2083520227571673,0.162504398186899,0.1942802685764803,10
351,1,2.782,Kettle,1,0.2818039040707666,0.2205301215122487,0.2252009096039967,1
351,2,3.834,cup,2,0.7229860458318619,0.2997421796099942,0.4498707767026166,1
352,1,0.1,banana,8,0.4059430008624801,0.2320643605638389,0.2339445952743894,2
352,2,2.945,medicine,3,0.4059430729351321,0.2561127906255081,0.2485025628876903,2
352,3,3.797,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,2
353,1,4.158,milk,4,0.1772137346444492,0.162504398186899,0.1942802685764803,3
354,1,2.253,coffee,5,0.4929175561453408,0.3506853330711385,0.3772831031016081,4
354,2,3.496,cup,2,0.7289318410192337,0.1625932746764693,0.4498708932604,4
355,1,3.116,milk,4,0.2668013968113598,0.1894768767177578,0.1942802685764803,5
355,2,2.583,coffee,5,0.4059429857715038,0.3840483467687176,0.4498709060168242,5
355,3,3.323,cup,2,0.582891154334749,0.389470036691302,0.4498708932604,5
356,1,3.916,yoghurt,6,0.5761487205312583,0.3800039532817848,0.4498708825248086,6
358,1,3.31,banana,8,0.405943118130689,0.3252162010959187,0.3187329013587687,8
359,1,1.856,banana,8,0.6195283580775738,0.3950667651276023,0.4498709003475492,9
359,2,0.1,medicine,3,0.7201418858840362,0.2659141742967332,0.4498708932604,9
359,3,2.183,apple,7,0.7289318410192337,0.1930325611023675,0.4498708932604,9
359,4,2.575,yoghurt,6,0.7272814231397913,0.2477254386794524,0.4498708932604,9
360,1,3.405,Alarm,10,0.1772137346444492,0.162504398186899,0.1942802685764803,10
361,1,2.106,Kettle,1,0.1772137346444492,0.162504398186899,0.1942802685764803,1
361,2,2.233,cup,2,0.7289318410192337,0.53611328118784,0.7095915581120325,1
362,1,1.473,medicine,3,0.7228723476057684,0.162504398186899,0.4498708932604,2
362,2,1.57,Kettle,1,0.2938903643150586,0.3894700657395291,0.2441044749406848,2
362,3,2.589,cup,2,0.7237456961298959,0.6701846730619272,0.7557459441136821,2
364,1,2.041,coffee,5,0.2640387316122371,0.3894700839771719,0.2163164606779489,4
364,2,2.399,Kettle,1,0.1772137346444492,0.162504398186899,0.1942802685764803,4
364,3,2.69,cup,2,0.3656388982040681,0.3501307986224798,0.3450626542606336,4
365,1,3.11,milk,4,0.726740126552297,0.162504398186899,0.4498708932604,5
365,2,2.58,coffee,5,0.2347826233059117,0.3317726514107119,0.199951603756357,5
365,3,3.32,cup,2,0.1772137346444492,0.2038224545973822,0.1942802685764803,5
366,1,2.769,yoghurt,6,0.3768626923669321,0.3894700536542519,0.3840837775614914,6
368,1,2.54,banana,8,0.3211049759653293,0.162504398186899,0.1950975497396949,8
369,1,1.766,banana,8,0.507851816456744,0.3915260800059083,0.449870890861008,9
369,2,1.625,apple,7,0.7283722452955625,0.6145182218348612,0.7557459441136821,9
369,3,3.554,bowl,9,0.7212949811196964,0.5064085807129859,0.6938265941233887,9
370,1,2.866,Alarm,10,0.7289318410192337,0.727377296857638,0.7557459441136821,10
371,1,2.488,Kettle,1,0.4809157943324318,0.3894700592380119,0.4498709114434249,1
371,2,4.206,cup,2,0.6251315400067539,0.5468918491716841,0.7168121627349362,1
372,1,2.428,Kettle,1,0.7239994805929753,0.3894700592380119,0.4498708932604,2
372,2,1.829,cup,2,0.4059429140936728,0.162504398186899,0.1942803150977996,2
372,3,2.731,medicine,3,0.4059430757290068,0.3894700889255085,0.4498708932604,2
373,1,2.2,milk,4,0.328450530681141,0.1947463127435224,0.2036371539229401,3
374,1,2.32,Kettle,1,0.2012327056923925,0.162504398186899,0.1942802685764803,4
374,2,2.035,cup,2,0.4059430423160966,0.3894700592380119,0.4498708932604,4
374,3,2.746,coffee,5,0.7028785487914889,0.2225082231889938,0.4498708932604,4
375,1,2.045,milk,4,0.6444898328393576,0.3894700592380119,0.4498708932604,5
375,2,3.269,coffee,5,0.506672916654048,0.3894700642139263,0.4498708932604,5
377,1,3.641,apple,7,0.5648344691048486,0.4406913086260766,0.5930437576031984,7
378,1,5.558,banana,8,0.2761854541435772,0.162504398186899,0.1942802685764803,8
379,1,3.375,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,9
379,2,3.718,apple,7,0.4059430718183441,0.3894700634707066,0.4498708932604,9
381,1,1.85,cup,2,0.7273754818764937,0.2611156594368377,0.4498708932604,1
381,2,2.416,Kettle,1,0.7239818257344661,0.162504398186899,0.4498708932604,1
382,1,2.108,medicine,3,0.7289318410192337,0.3945401256223602,0.4498708823722309,2
382,2,1.711,cup,2,0.3605328114857398,0.162504398186899,0.1999135962198551,2
382,3,2.71,Kettle,1,0.2226859081503562,0.162504398186899,0.1942802685764803,2
383,1,2.588,milk,4,0.2959333528850383,0.162504398186899,0.1942802685764803,3
384,1,0.1,milk,4,0.3371107949892693,0.1625169645323312,0.1995704650033527,4
384,2,3.166,coffee,5,0.7289318410192337,0.727377296857638,0.7557459441136821,4
384,3,2.818,cup,2,0.4059430718183441,0.2919257954734343,0.2730201074598058,4
385,1,3.319,coffee,5,0.5513058607390762,0.3894700705589244,0.4498708932604,5
385,2,1.958,milk,4,0.4059429689718209,0.3717658643735422,0.4498708640119047,5
385,3,1.412,cup,2,0.2597527083299641,0.162504398186899,0.1942802685764803,5
386,1,0.1,Kettle,1,0.4059430720923736,0.2325914395016552,0.2343140450756766,6
386,2,2.716,yoghurt,6,0.7239540488945727,0.2918983325081438,0.4498709644643451,6
388,1,3.665,banana,8,0.4059430050413604,0.2946404349358323,0.276142566288145,8
389,1,2.175,apple,7,0.1896398141664513,0.162504398186899,0.1942802685764803,9
389,2,1.779,banana,8,0.4059429047813265,0.2881852888052173,0.2688294853821672,9
389,3,2.02,yoghurt,6,0.3187711582307199,0.1897577683689671,0.1944534608497206,9
389,4,2.128,bowl,9,0.1772137346444492,0.162504398186899,0.1942802685764803,9
390,1,5.576,Alarm,10,0.2194526144807629,0.162504398186899,0.1942802685764803,10
391,1,2.264,Kettle,1,0.4500159613660389,0.3894701052254584,0.4498708641780456,1
391,2,2.855,cup,2,0.7207647649218841,0.3720622539151579,0.4498708978697214,1
392,1,2.394,Kettle,1,0.7202868845462278,0.3894700760264087,0.4498708932604,2
392,2,1.81,cup,2,0.7218268143731952,0.3258642402914037,0.449871021305504,2
392,3,2.305,medicine,3,0.2389580865319532,0.162504398186899,0.1942802685764803,2
393,1,2.85,milk,4,0.2078295310793265,0.162504398186899,0.1942802685764803,3
394,1,2.268,Kettle,1,0.4059431603103033,0.2834545825803253,0.2636954909572744,4
394,2,1.571,cup,2,0.7289318410192337,0.727377296857638,0.7557459441136821,4
394,3,2.462,coffee,5,0.5836095641821434,0.3894700526994969,0.4498708932604,4
395,1,2,Kettle,1,0.535289618006253,0.2961623696718848,0.3788450886805738,5
395,2,1.4,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,5
395,3,1.668,milk,4,0.4059431165234907,0.3358408276878297,0.3390061587327952,5
395,4,2.701,coffee,5,0.405943023796916,0.2623508767448041,0.2516088499955368,5
396,1,3.11,yoghurt,6,0.7289318410192337,0.3339043094867063,0.4498708873713825,6
397,1,3.086,apple,7,0.2008361072019955,0.162504398186899,0.1942802685764803,7
398,1,2.964,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,8
399,1,1.736,apple,7,0.6299683164457938,0.3441128434349099,0.4498707734524305,9
399,2,0.1,Kettle,1,0.40594306725661,0.162504398186899,0.19428029647157,9
399,3,1.629,banana,8,0.4059430526873224,0.2617524693611326,0.2513210313740598,9
399,4,2.458,bowl,9,0.1772137346444492,0.162504398186899,0.1942802685764803,9
400,1,5.89,Alarm,10,0.4059430598035763,0.3023291789263736,0.2854228398396263,10
401,1,2.487,Kettle,1,0.7289318410192337,0.3414889265050253,0.4498709469154753,1
401,2,2.429,cup,2,0.7289318410192337,0.3423193223109091,0.4498708718478111,1
402,1,1.756,medicine,3,0.6815927998872611,0.2120652321841628,0.4498708932604,2
402,2,2.322,Kettle,1,0.1772137346444492,0.162504398186899,0.1942802685764803,2
402,3,2.301,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,2
403,1,2.99,milk,4,0.4059429878248141,0.2136254291142583,0.2192965601871559,3
404,1,1.802,coffee,5,0.7235923808593141,0.162504398186899,0.4498708932604,4
404,2,1.474,Kettle,1,0.4059431364900879,0.2290098523637037,0.2317549911302545,4
404,3,2.564,cup,2,0.4059430630507917,0.185211290812381,0.1942802969830414,4
405,1,2.333,milk,4,0.5520642434492837,0.3256878336500898,0.4120682208645739,5
405,2,2.334,coffee,5,0.2216296307096452,0.1626951863621912,0.1942802685764803,5
405,3,1.356,Kettle,1,0.3898515137382128,0.2681890062443089,0.2603213357038698,5
405,4,2.455,cup,2,0.7283232553274767,0.3894700592380119,0.4498708932604,5
406,1,2.974,yoghurt,6,0.5462133226548109,0.3806095005823205,0.4498708997539019,6
407,1,2.908,apple,7,0.3112113289035734,0.2290098523637037,0.231754945582495,7
409,1,1.697,banana,8,0.2582471721064704,0.1667710032686913,0.1942802685764803,9
409,2,1.47,apple,7,0.5210284851000282,0.3279888726054648,0.3535622773297925,9
409,3,2.24,bowl,9,0.1772137346444492,0.162504398186899,0.1942802685764803,9
410,1,2.651,Alarm,10,0.1772137346444492,0.162504398186899,0.1942802685764803,10
411,1,2.09,cup,2,0.2894949126295216,0.2098777970040284,0.2158544231043626,1
411,2,1.997,Kettle,1,0.7289318410192337,0.3894700592380119,0.4498708932604,1
412,1,2.674,medicine,3,0.7225168185019192,0.3544083606946072,0.4498709818691492,2
412,2,1.881,cup,2,0.7289318410192337,0.3894700592380119,0.4498708932604,2
412,3,2.204,Kettle,1,0.4059430939657744,0.3894700621506607,0.4498708932604,2
413,1,3.643,milk,4,0.4059430718183441,0.2214744758837876,0.2259674209463422,3
414,1,2.683,coffee,5,0.1772137346444492,0.162504398186899,0.1942802685764803,4
414,2,2.09,cup,2,0.2590637219275509,0.162504398186899,0.1942802685764803,4
414,3,1.97,Kettle,1,0.7275099273318645,0.2048689085719536,0.4498708932604,4
415,1,2.967,milk,4,0.4059430864782364,0.3894700576008285,0.4498708932604,5
415,2,1.737,coffee,5,0.4059431251322022,0.3125591880165537,0.2990321034791256,5
415,3,1.127,cup,2,0.4059430474297055,0.2898342009237632,0.270661757228024,5
415,4,2.044,Kettle,1,0.2122815701133138,0.2348548917190108,0.1942802685764803,5
416,1,0.1,Alarm,10,0.1772137346444492,0.1906447179279974,0.1942802685764803,6
416,2,3.266,yoghurt,6,0.7200138298756554,0.3068451312431198,0.4498707843577048,6
417,1,2.93,apple,7,0.1772137346444492,0.162504398186899,0.1942802685764803,7
418,1,3.416,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,8
419,1,3.106,apple,7,0.4059430829927116,0.3411692694995786,0.351066069055754,9
419,2,2.438,banana,8,0.4059429982511038,0.2832723103764247,0.263500778350805,9
419,3,1.67,bowl,9,0.2798283357326899,0.2325914395016552,0.2326888760162396,9
419,4,1.972,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,9
420,1,3.105,Alarm,10,0.2840818547576548,0.2581993448333362,0.2364184945895815,10
421,1,2.502,Kettle,1,0.6141670289146224,0.3064574806569486,0.4498710270082957,1
421,2,2.48,cup,2,0.7289318410192337,0.3894700592380119,0.4498708932604,1
422,1,2.487,medicine,3,0.7289318410192337,0.240416068965561,0.4498708932604,2
422,2,2.108,Kettle,1,0.7289318410192337,0.3894700592380119,0.4498708932604,2
422,3,1.989,cup,2,0.4059430718183441,0.3894700592380119,0.4498708932604,2
423,1,2.9,milk,4,0.4059428026703516,0.3363461170283027,0.3400865467615668,3
424,1,1.8,coffee,5,0.4059430718183441,0.2392423762170653,0.2387644378850542,4
424,2,1.47,Kettle,1,0.4059430718183441,0.3894700597718329,0.4498708932604,4
424,3,2.56,cup,2,0.7289318410192337,0.2325914395016552,0.4498708932604,4
425,1,2.831,milk,4,0.7285735608661174,0.3894700592380119,0.4498708932604,5
425,2,2.24,coffee,5,0.4059430374955606,0.3894700504302982,0.4498708932604,5
425,3,0.1,apple,7,0.6677122658735214,0.3894700446044158,0.4498708932604,5
425,4,1.791,Kettle,1,0.7283308102777923,0.3894700592380119,0.4498708932604,5
425,5,2.248,cup,2,0.7200326372378257,0.3894700612960631,0.4498708932604,5
426,1,2.882,yoghurt,6,0.2769671803895642,0.162504398186899,0.1942802685764803,6
426,2,3.215,cup,2,0.4059430978922833,0.3182146407966031,0.3073653181554245,6
427,1,2.556,apple,7,0.6828435978102292,0.2839040416554583,0.4498709204957766,7
428,1,3.474,banana,8,0.7057016501488873,0.3046568976994939,0.4498709862581438,8
429,1,3.213,bowl,9,0.6254249035655577,0.162504398186899,0.4498708932604,9
429,2,2.469,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,9
429,3,3.242,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,9
430,1,3.206,Alarm,10,0.5477677733515355,0.2802284467905104,0.4052539745643079,10
431,1,3.261,cup,2,0.7282584627337461,0.162504398186899,0.4498708932604,1
431,2,2.555,Kettle,1,0.4360892966616388,0.3406179168260198,0.349745213850663,1
432,1,0.1,yoghurt,6,0.6689200218557612,0.3877421331924595,0.449870890464298,2
432,2,2.932,medicine,3,0.4059427883600878,0.2785716891044559,0.2586183531911167,2
433,1,3.64,milk,4,0.1772137346444492,0.162504398186899,0.1942802685764803,3
434,1,2.966,coffee,5,0.3733636424060312,0.1628763103086105,0.198306943262471,4
435,1,1.664,milk,4,0.7289318410192337,0.303012334721858,0.4498707747360136,5
435,2,2.575,coffee,5,0.4059430523001458,0.2289382665175781,0.2317026760091866,5
436,1,2.826,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,6
437,1,2.843,apple,7,0.6383890382733176,0.3507828868529216,0.4498708752966447,7
438,1,0.1,bowl,9,0.4059430740599191,0.3990314588602516,0.4498708995369631,8
438,2,2.147,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,8
439,1,1.98,apple,7,0.1772137346444492,0.162504398186899,0.1942802685764803,9
439,2,1.713,banana,8,0.4059429946180436,0.1781670298514661,0.1942803053051822,9
439,3,2.821,yoghurt,6,0.7289318410192337,0.3490354897429392,0.4498709760748149,9
440,1,0.1,bowl,9,0.7289318410192337,0.3894700932468319,0.4498708932604,10
440,2,2.701,Alarm,10,0.72574808905291,0.3106106233455293,0.4498707727721536,10
441,1,2.337,Kettle,1,0.4059430697188105,0.2450846028640838,0.2423743217154838,1
441,2,2.687,cup,2,0.3800636253307353,0.162504398186899,0.1974730552657194,1
442,1,2.231,Kettle,1,0.1772137346444492,0.162504398186899,0.1942802685764803,2
442,2,1.505,cup,2,0.4059430768957935,0.162504398186899,0.1942802952993446,2
442,3,1.977,medicine,3,0.7239676395737003,0.162504398186899,0.4498708932604,2
443,1,2.899,milk,4,0.4059430718183441,0.214889480172412,0.2204183685232671,3
444,1,2.102,Kettle,1,0.4059430787456478,0.2390362979379332,0.23863238592124,4
444,2,1.073,cup,2,0.6435553569430109,0.563545003387501,0.7299275531085664,4
444,3,2.609,coffee,5,0.1772137346444492,0.162504398186899,0.1942802685764803,4
445,1,2.743,Kettle,1,0.5079704678962677,0.2817751513735853,0.3435243902936011,5
445,2,1.226,cup,2,0.7289318410192337,0.2676525752300448,0.4498708932604,5
445,3,1.229,coffee,5,0.6642451743855402,0.3894700397319933,0.4498708932604,5
445,4,2.423,milk,4,0.1772137346444492,0.162504398186899,0.1942802685764803,5
446,1,3.02,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,6
447,1,0.1,banana,8,0.4209706608395867,0.3894700736696609,0.4498708623470176,7
447,2,3.029,apple,7,0.1985217401265772,0.162504398186899,0.1942802685764803,7
448,1,2.894,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,8
449,1,2.308,bowl,9,0.4059430815271718,0.199873500355054,0.2057520103322254,9
449,2,1.983,apple,7,0.6743520093476914,0.162504398186899,0.4498708932604,9
449,3,1.467,banana,8,0.7215945560122924,0.2132342128549964,0.4498708932604,9
449,4,2.014,yoghurt,6,0.7203614643968195,0.202213925002367,0.4498708932604,9
450,1,2.44,Alarm,10,0.4059430718183441,0.162504398186899,0.1942802959168154,10
451,1,2.045,Kettle,1,0.4059430718183441,0.162504398186899,0.1942802959168154,1
451,2,2.134,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,1
452,1,2.944,Kettle,1,0.2862013149340531,0.162504398186899,0.1942802685764803,2
452,2,0.1,milk,4,0.7226698085638785,0.162504398186899,0.4498708932604,2
452,3,1.529,cup,2,0.7224943786542651,0.5926589783443131,0.7557459441136821,2
452,4,2.441,medicine,3,0.7268491074062567,0.3894700628225728,0.4498708932604,2
453,1,2.807,milk,4,0.7289318410192337,0.3894700592380119,0.4498708932604,3
454,1,1.468,cup,2,0.6170641113463796,0.2453762858128906,0.4498708932604,4
454,2,1.509,coffee,5,0.3400581495472039,0.162504398186899,0.2004037488660864,4
455,1,1.609,milk,4,0.6107794174417894,0.3894700516456423,0.4498708932604,5
455,2,1.217,cup,2,0.5921880273364313,0.2034791797260167,0.4498708932604,5
455,3,2.143,coffee,5,0.5348113626209166,0.162504398186899,0.3799969997514924,5
456,1,2.215,yoghurt,6,0.7278706764326663,0.3894700592380119,0.4498708932604,6
457,1,2.41,apple,7,0.5798597969898416,0.2898342009237632,0.4498708452902354,7
458,1,2.378,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,8
459,1,2.012,bowl,9,0.3753529277500162,0.1691847782807714,0.1980589295339739,9
459,2,1.916,banana,8,0.6033164502133527,0.162504398186899,0.4498708932604,9
459,3,1.233,apple,7,0.4059430718183441,0.3894700555610212,0.4498708932604,9
459,4,1.765,yoghurt,6,0.405943062311241,0.3894700571618966,0.4498708932604,9
460,1,2.438,Alarm,10,0.6074969441489823,0.3894700605791239,0.4498708932604,10
461,1,0.1,bowl,9,0.3466671637293621,0.2886660805622792,0.2905102961180956,1
461,2,3.042,Kettle,1,0.4059430718183441,0.2134641899527778,0.2191517053365441,1
462,1,3.203,medicine,3,0.4059430718183441,0.389470036691302,0.4498708932604,2
463,1,3.505,milk,4,0.2937151554882162,0.1626673422366876,0.1942802685764803,3
464,1,2.272,coffee,5,0.4059430700993814,0.3045578907863219,0.2882513096000832,4
465,1,2.131,milk,4,0.4059429809613808,0.2965291812429872,0.2783598784142189,5
465,2,2.911,coffee,5,0.1772137346444492,0.162504398186899,0.1942802685764803,5
466,1,2.475,yoghurt,6,0.4059430211939169,0.318232585062542,0.3073928799240132,6
468,1,3.308,banana,8,0.6680270412400207,0.3894700590768423,0.4498708932604,8
469,1,2.82,apple,7,0.7289318410192337,0.603190361056544,0.7557459441136821,9
469,2,0.97,bowl,9,0.7289318410192337,0.604906903441256,0.7557459441136821,9
469,3,2.26,banana,8,0.4059430343502694,0.2937324192836801,0.2750899005483476,9
470,1,2.026,Alarm,10,0.1772137346444492,0.162504398186899,0.1942802685764803,10
471,1,2.742,Kettle,1,0.3063751752122109,0.17512024681505,0.1942802685764803,1
471,2,2.842,cup,2,0.7289318410192337,0.3894700592380119,0.4498708932604,1
472,1,3.183,medicine,3,0.5689583433930251,0.2113253922967681,0.4498708932604,2
472,2,2.355,cup,2,0.5259312246484853,0.1779447998336309,0.366068839698266,2
473,1,0.1,Kettle,1,0.2809604913355639,0.162504398186899,0.1942802685764803,3
473,2,2.561,milk,4,0.2971183212662602,0.162504398186899,0.1942802685764803,3
473,3,2.69,cup,2,0.5985089905788097,0.2379447859528033,0.4498708932604,3
474,1,1.99,coffee,5,0.7289318410192337,0.235453642711934,0.4498708932604,4
474,2,2.461,cup,2,0.4059430629831884,0.162504398186899,0.1942802969912627,4
475,1,2.873,milk,4,0.2394815343802217,0.162504398186899,0.1942802685764803,5
475,2,1.15,coffee,5,0.6333855316798895,0.2650002018401294,0.4498708932604,5
475,3,2.486,cup,2,0.4059430450606065,0.162504398186899,0.1942802991708363,5
476,1,0.1,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,6
476,2,3.24,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,6
477,1,3.974,apple,7,0.4059430718183441,0.162504398186899,0.1942802959168154,7
478,1,0.1,Alarm,10,0.7289318410192337,0.226674219009736,0.4498708932604,8
478,2,4.189,banana,8,0.7289318410192337,0.2316794275566334,0.4498708932604,8
479,1,2.824,apple,7,0.7221035737633879,0.162504398186899,0.4498708932604,9
479,2,0.979,bowl,9,0.4059430718183441,0.162504398186899,0.1942802959168154,9
479,3,2.264,banana,8,0.3337449441776546,0.162504398186899,0.1986223069631309,9
480,1,3.99,Alarm,10,0.1772137346444492,0.162504398186899,0.1942802685764803,10
481,1,2.045,cup,2,0.3997667884421363,0.162504398186899,0.1950375599888669,1
481,2,1.993,Kettle,1,0.7236667789435792,0.162504398186899,0.4498708932604,1
482,1,1.469,medicine,3,0.3158913060792011,0.162504398186899,0.1942802685764803,2
482,2,1.499,cup,2,0.5859921757884322,0.3894700669248506,0.4498708932604,2
482,3,2.114,Kettle,1,0.2284123638769853,0.162504398186899,0.1942802685764803,2
483,1,0.1,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,3
483,2,2.677,milk,4,0.4059431222909477,0.247672746367249,0.2438903015161005,3
484,1,1.386,cup,2,0.3146249294774366,0.162504398186899,0.1942802685764803,4
484,2,2.192,Kettle,1,0.4059430641168343,0.216180201902971,0.2215444704632029,4
485,1,1.95,milk,4,0.7289318410192337,0.5915127770476485,0.7557459441136821,5
485,2,0.991,coffee,5,0.1772137346444492,0.162504398186899,0.1942802685764803,5
485,3,0.43,Kettle,1,0.5039891393046009,0.3894700496601488,0.4498708932604,5
485,4,1.738,cup,2,0.4059430718183441,0.162504398186899,0.1942802959168154,5
486,1,2.61,yoghurt,6,0.2130061228183712,0.162504398186899,0.1942802685764803,6
487,1,2.493,apple,7,0.6747321875711237,0.3894700384474056,0.4498708932604,7
